type,sku,name,regular_price,categories,images,description,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,status,parent,length,width,height,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
variation,,Rustic/Gold Leatherette Wall Decor/Signage,35.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4995,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Leatherette Wall Decor/Signage,30.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4995,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Leatherette Wall Decor/Signage,50.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4995,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_4996,Rustic/Silver Leatherette Wall Decor/Signage,,10 x 10 Wall Decor,,,Size,,1,1,Sport,10 x 10 Wall Decor,1,1,1,,,,,Color,Silver,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Silver Leatherette Wall Decor/Signage,25.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4996,,,,Color,Silver,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Silver Leatherette Wall Decor/Signage,35.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4996,,,,Color,Silver,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Silver Leatherette Wall Decor/Signage,30.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4996,,,,Color,Silver,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Silver Leatherette Wall Decor/Signage,50.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4996,,,,Color,Silver,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_4997,Teal Leatherette Wall Decor/Signage,,10 x 10 Wall Decor,,,Size,,1,1,Sport,10 x 10 Wall Decor,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Teal Leatherette Wall Decor/Signage,25.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4997,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Teal Leatherette Wall Decor/Signage,35.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4997,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Teal Leatherette Wall Decor/Signage,30.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4997,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Teal Leatherette Wall Decor/Signage,50.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4997,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_4998,Blue/Silver Leatherette Wall Decor/Signage,,10 x 10 Wall Decor,,,Size,,1,1,Sport,10 x 10 Wall Decor,1,1,1,,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Leatherette Wall Decor/Signage,25.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4998,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Leatherette Wall Decor/Signage,35.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4998,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Leatherette Wall Decor/Signage,30.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4998,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Leatherette Wall Decor/Signage,50.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4998,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_4999,Bamboo Leatherette Wall Decor/Signage,,10 x 10 Wall Decor,,,Size,,1,1,Sport,10 x 10 Wall Decor,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Bamboo Leatherette Wall Decor/Signage,25.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4999,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Bamboo Leatherette Wall Decor/Signage,35.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4999,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Bamboo Leatherette Wall Decor/Signage,30.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4999,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Bamboo Leatherette Wall Decor/Signage,50.0,10 x 10 Wall Decor,,Original dimensions (in): ,Size,Unknown,1,1,Sport,10 x 10 Wall Decor,1,1,1,PARENT_4999,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5000,Light Brown Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5000,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5001,Dark Brown Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5001,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5002,Black/Gold Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5002,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5003,Rawhide Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5003,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5004,Gray Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5004,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5005,Pink Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Pink Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5005,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5006,Black/Silver Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5006,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5007,Rustic/Gold Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5007,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5008,Blue/Silver Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5008,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5009,White Marble Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,White Marble Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5009,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5010,White Leatherette Certificate Holder,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,White Leatherette Certificate Holder,30.0,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5010,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5011,Light Brown Leatherette Plaque,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Plaque,33.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5011,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Plaque,22.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5011,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Plaque,25.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5011,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Plaque,29.5,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5011,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5012,Dark Brown Leatherette Plaque,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Plaque,33.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5012,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Plaque,22.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5012,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Plaque,25.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5012,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Plaque,29.5,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5012,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5013,Black/Gold Leatherette Plaque,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Plaque,33.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5013,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Plaque,22.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5013,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Plaque,25.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5013,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Plaque,29.5,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5013,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5014,Rawhide Leatherette Plaque,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Plaque,33.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5014,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Plaque,22.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5014,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Plaque,25.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5014,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Plaque,29.5,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5014,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5015,Gray Leatherette Plaque,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Plaque,33.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5015,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Plaque,22.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5015,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Plaque,25.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5015,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Plaque,29.5,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5015,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5016,Black/Silver Leatherette Plaque,,Certificate Holders & Plaques,,,Size,,1,1,Sport,Certificate Holders & Plaques,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Plaque,33.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5016,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Plaque,22.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5016,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Plaque,25.25,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5016,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Plaque,29.5,Certificate Holders & Plaques,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Certificate Holders & Plaques,1,1,1,PARENT_5016,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5017,Light Brown Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5017,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5018,Dark Brown Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5018,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5019,Black/Gold Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5019,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5020,Rawhide Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5020,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5021,Gray Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5021,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5022,Pink Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Pink Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5022,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5023,Black/Silver Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5023,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5024,Rustic/Gold Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5024,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5025,Blue/Silver Leatherette Star Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Leatherette Star Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5025,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5026,Light Brown Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5026,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5027,Dark Brown Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5027,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5028,Black/Gold Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5028,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5029,Rawhide Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5029,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5030,Gray Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Gray Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5030,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5031,Pink Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Pink,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Pink Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5031,,,,Color,Pink,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5032,Black/Silver Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5032,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5033,Rustic/Gold Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Leatherette Oval Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_5033,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_5034,Blue/Silver Leatherette Oval Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
